file_name,timestamp_sec,label
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,0.093,grunt_speech
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,146.657,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,146.831,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,147.168,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,148.480,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,152.218,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,152.416,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,152.590,racket_hit
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,153.008,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,153.345,racket_hit
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,153.623,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,154.308,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,154.517,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,155.086,racket_hit
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,155.562,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,155.864,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,156.317,racket_hit
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,156.526,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,156.688,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,157.211,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,157.629,racket_hit
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,158.418,shoe_squeak
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,158.743,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,159.208,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,159.475,grunt_speech
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,159.765,grunt_speech
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,160.380,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,161.379,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,162.319,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,162.958,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,163.352,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,163.689,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,164.293,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,165.396,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,165.825,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,167.648,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,167.880,racket_hit
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,168.066,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,168.612,racket_hit
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,168.902,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,169.157,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,169.668,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,170.260,racket_hit
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,170.829,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,171.096,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,171.328,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,171.503,racket_hit
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,171.851,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,172.304,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,172.571,grunt_speech
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,174.893,grunt_speech
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,176.344,grunt_speech
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,177.110,grunt_speech
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,189.324,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,189.777,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,191.147,grunt_speech
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,191.483,grunt_speech
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,192.192,grunt_speech
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,192.586,grunt_speech
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,193.341,grunt_speech
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,194.792,grunt_speech
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,195.477,grunt_speech
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,196.592,grunt_speech
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,197.799,grunt_speech
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,201.990,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,202.420,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,203.059,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,203.384,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,203.709,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,204.034,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,204.336,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,204.812,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,205.183,ambient_noise
Hailey Baptiste vs Barbora Krejcikova | Round 1 Highlights | Roland-Garros 2026_720p.mp4,205.764,ambient_noise
