file_name,timestamp_sec,label
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,175.821,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,176.704,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,176.971,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,177.308,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,177.830,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,178.770,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,179.746,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,179.920,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,180.152,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,181.232,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,181.743,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,182.393,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,182.904,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,183.136,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,183.356,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,183.716,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,184.645,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,184.924,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,185.249,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,185.713,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,186.073,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,186.294,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,186.839,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,187.153,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,187.582,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,187.931,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,188.592,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,189.277,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,189.463,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,189.916,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,190.462,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,190.949,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,191.692,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,192.052,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,192.284,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,192.760,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,193.585,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,193.887,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,195.129,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,195.558,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,196.429,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,198.240,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,199.899,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,200.539,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,200.783,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,201.004,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,201.247,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,202.420,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,203.906,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,204.336,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,204.579,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,204.963,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,212.730,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,212.997,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,213.310,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,213.600,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,213.833,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,214.773,shoe_squeak
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,215.144,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,215.353,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,216.549,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,217.014,shoe_squeak
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,217.838,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,218.825,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,219.080,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,219.672,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,220.450,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,220.613,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,220.949,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,221.367,shoe_squeak
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,222.110,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,222.331,shoe_squeak
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,223.631,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,223.956,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,224.421,shoe_squeak
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,229.483,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,230.203,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,230.481,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,230.760,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,231.387,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,232.211,shoe_squeak
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,232.676,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,232.885,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,233.279,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,233.593,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,233.860,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,234.092,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,235.032,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,235.892,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,236.333,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,236.751,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,237.238,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,237.679,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,238.132,ball_bounce
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,238.469,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,238.666,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,238.919,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,239.154,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,239.537,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,239.723,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,240.152,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,240.872,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,241.139,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,241.406,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,241.638,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,242.300,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,242.486,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,242.846,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,243.833,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,244.088,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,244.189,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,244.378,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,245.795,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,246.619,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,246.782,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,250.996,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,253.399,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,253.585,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,254.142,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,254.595,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,254.781,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,255.512,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,256.348,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,257.033,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,257.254,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,257.602,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,257.834,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,258.995,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,270.164,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,270.663,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,271.139,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,271.650,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,272.649,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,273.636,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,273.891,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,274.785,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,275.087,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,275.400,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,276.538,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,277.258,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,277.780,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,278.024,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,278.198,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,281.078,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,287.393,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,288.171,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,288.392,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,288.647,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,288.868,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,289.239,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,289.831,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,290.215,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,290.505,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,290.946,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,291.109,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,291.550,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,292.165,ball_bounce
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,292.734,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,293.140,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,294.081,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,294.255,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,294.615,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,295.091,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,295.358,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,295.869,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,296.171,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,296.983,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,297.320,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,298.109,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,298.516,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,298.771,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,299.108,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,299.619,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,299.828,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,300.315,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,301.105,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,301.349,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,302.138,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,303.914,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,304.298,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,304.657,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,304.855,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,305.308,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,305.784,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,306.260,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,306.956,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,307.293,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,308.048,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,308.396,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,308.616,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,309.058,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,309.661,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,310.857,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,312.332,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,312.517,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,312.750,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,313.713,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,314.607,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,314.874,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,316.035,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,316.302,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,317.475,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,317.684,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,317.881,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,318.079,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,319.460,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,319.739,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,322.072,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,322.781,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,328.853,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,329.468,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,329.770,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,329.932,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,330.652,ambient_noise
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,331.256,racket_hit
Maja Chwalinska vs Mirra Andreeva | Women's Final Highlights by Emirates | Roland-Garros 2026_720p.mp4,331.651,ambient_noise
